chr	start	end	seq	strand	read_count	mapq	read_count_1	mapq_1	read_count_2	mapq_2	sample	experiment	launch_pad_location	genotype	insert	cell_line	replicate	sorted_gate	sample_type	pool_nr	CBS_motif_orientation
chr11	67661372	67661373	TA	+	1	42	1	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr11	73347703	73347704	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	75707364	75707365	TA	-	3	42	1	42	2	32.5	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	75922870	75922871	TA	-	1	42	1	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	83422801	83422802	TA	-	1	40	0	-	1	40	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	85847329	85847330	TA	+	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr11	86097795	86097796	TA	+	3	42	3	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr11	87841200	87841201	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	100921024	100921025	TG	+	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr11	101705460	101705461	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr2	94333470	94333471	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	106453179	106453180	TA	+	1	40	0	-	1	40	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr11	113772393	113772394	TA	-	2	42	0	-	2	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr11	118153696	118153697	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	3392006	3392007	TA	-	2	32	0	-	2	32	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	14444805	14444806	TA	-	1	42	1	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	16404673	16404674	TA	-	1	23	0	-	1	23	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	29644980	29644981	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	38458112	38458113	TA	+	1	42	1	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr12	39884679	39884680	TA	-	1	32	1	32	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	50674999	50675000	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr2	95287550	95287551	TA	-	1	11	1	11	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	55387586	55387587	TA	-	1	42	1	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	55825862	55825863	TA	+	1	24	1	24	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr12	61788549	61788550	TA	-	1	11	1	11	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	62997456	62997457	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	65249483	65249484	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	70776813	70776814	TA	+	1	42	1	42	0	-	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr12	71597962	71597963	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	76557308	76557309	TA	-	1	24	0	-	1	24	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	77449423	77449424	TA	-	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	RV
chr12	79407528	79407529	TA	+	1	42	0	-	1	42	23_MK03_ctrl	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	ctrl	control pool	NA	FW
chr1	75559935	75559936	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	24898029	24898030	TA	-	1	15	0	-	1	15	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34751145	34751146	TA	+	9	42	5	42	4	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34751464	34751465	TA	+	29	42	0	-	29	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34751697	34751698	TA	+	5	42	3	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34752213	34752214	TA	+	18	42	3	42	15	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34752718	34752719	TA	+	21	42	5	42	16	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34754615	34754616	TA	+	16	42	0	-	16	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34754834	34754835	TA	+	34	42	14	42	20	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34754850	34754851	TA	+	21	42	14	42	7	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755008	34755009	TG	+	4	42	0	-	4	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755013	34755014	TA	+	24	42	10	42	14	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	30451980	30451981	TA	-	1	31	1	31	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34755020	34755021	TA	+	76	42	14	42	62	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755024	34755025	TA	+	2	42	2	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755369	34755370	TA	+	37	42	9	40	28	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755522	34755523	TG	+	2	41	0	-	2	41	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755527	34755528	TA	+	45	42	5	42	40	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755725	34755726	TA	+	26	42	1	40	25	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755729	34755730	TA	+	3	42	0	-	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34755955	34755956	TA	+	12	42	10	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34757239	34757240	TA	+	64	42	19	42	45	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34757284	34757285	TA	+	95	42	16	42	79	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34638975	34638976	TA	-	16	42	0	-	16	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34757696	34757697	TA	-	3	42	2	42	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34758229	34758230	TA	-	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34758562	34758563	TA	+	14	42	6	42	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34758896	34758897	TA	+	5	42	1	42	4	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34759116	34759117	TA	+	32	42	0	-	32	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34759573	34759574	TA	+	29	42	8	42	21	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34759660	34759661	TA	+	18	42	6	42	12	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34759770	34759771	TA	-	17	42	9	42	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34759878	34759879	TA	+	16	42	4	42	12	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34760157	34760158	TA	-	19	42	7	42	12	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34643961	34643962	TA	+	521	42	124	42	397	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34760710	34760711	TA	-	5	40	0	-	5	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34760785	34760786	TA	+	34	42	14	42	20	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34760994	34760995	TA	-	27	42	4	42	23	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34762494	34762495	TA	-	90	42	42	42	48	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34762499	34762500	CA	-	6	42	0	-	6	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34762700	34762701	TA	-	4	42	2	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34763089	34763090	TA	-	24	41	15	42	9	23	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34763094	34763095	TA	-	3	40	2	31	1	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34763241	34763242	TA	-	3	42	0	-	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34764467	34764468	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34648159	34648160	TA	+	11	42	5	42	6	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34766003	34766004	TA	-	15	42	7	42	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34766293	34766294	TA	-	5	42	3	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34770604	34770605	TA	-	8	42	1	42	7	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34770904	34770905	TA	-	10	42	3	30	7	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34770918	34770919	TA	-	2	42	0	-	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34770922	34770923	TA	-	2	42	0	-	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34771052	34771053	TA	-	15	42	5	42	10	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34772145	34772146	TA	+	6	42	2	42	4	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	35321679	35321680	TA	-	1	24	0	-	1	24	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	35629419	35629420	TA	-	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34648358	34648359	TA	+	4	42	1	42	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	44065588	44065589	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	55883042	55883043	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	62599488	62599489	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	67458135	67458136	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	104029332	104029333	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	132288112	132288113	TA	+	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	149768421	149768422	TA	-	1	15	0	-	1	15	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr4	3101296	3101297	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr4	12298024	12298025	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr4	47297148	47297149	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34648645	34648646	TA	-	12	42	3	42	9	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr4	50832734	50832735	TA	+	1	31	1	31	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr4	59584672	59584673	TA	-	1	35	0	-	1	35	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr4	65216626	65216627	TA	+	1	23	0	-	1	23	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr4	81830460	81830461	TA	+	1	40	0	-	1	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr4	116400702	116400703	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr4	118663424	118663425	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr5	46792194	46792195	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr5	105020705	105020706	TA	+	1	22	0	-	1	22	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr5	123202607	123202608	TA	+	1	31	1	31	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr5	138203692	138203693	TA	+	1	11	1	11	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34648649	34648650	TA	+	56	42	14	42	42	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr5	140757908	140757909	TA	+	1	40	1	40	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr5	141250193	141250194	TA	+	1	31	1	31	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr6	10842660	10842661	TA	-	1	12	1	12	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr6	41670304	41670305	TA	-	1	11	1	11	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr6	120559992	120559993	TA	+	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr7	28613183	28613184	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr7	31292966	31292967	TA	-	1	12	0	-	1	12	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr7	39863823	39863824	TA	-	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr7	72567728	72567729	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr8	36858703	36858704	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34649353	34649354	TA	+	10	42	8	42	2	33	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr8	92156704	92156705	TA	+	1	35	0	-	1	35	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr9	13710114	13710115	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr9	14964577	14964578	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr9	29315413	29315414	TA	+	1	40	0	-	1	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr9	51052857	51052858	TA	-	2	11.5	0	-	2	11.5	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr9	109626921	109626922	TA	-	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr9	110018909	110018910	TA	+	4	41	0	-	4	41	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr10	11119151	11119152	TA	-	1	12	1	12	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr10	63539350	63539351	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr10	96903789	96903790	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34650745	34650746	TA	+	17	33	0	-	17	33	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr11	15775384	15775385	TA	-	1	17	1	17	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr11	110753449	110753450	TA	+	1	31	1	31	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr11	112122660	112122661	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr11	116088699	116088700	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr12	3708855	3708856	TA	+	1	11	1	11	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr12	16554446	16554447	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr12	76543427	76543428	TA	+	1	11	1	11	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr12	78322382	78322383	TA	+	1	21	1	21	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr12	81190678	81190679	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr12	116256756	116256757	TA	-	1	36	0	-	1	36	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr1	111080141	111080142	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
